"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-03-25",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-03-26",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-03-27",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-03-28",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-03-29",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-03-30",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-01",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-02",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-03",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-04",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-05",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-06",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-07",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-08",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-09",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-10",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-11",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-12",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-13",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-14",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-15",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-16",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-17",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-18",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-19",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-20",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-21",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-22",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-23",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-24",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-25",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-26",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-27",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-28",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-29",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-04-30",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-05-01",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-05-02",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-05-03",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-05-04",,,,,,,,,,,,,
"US1ILDP0027","NAPERVILLE 2.1 ESE, IL US","2021-05-05",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-01",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-02",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-03",,"50","32","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-04",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-05",,"38","22","28",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-06",,"44","25","25",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-07",,"38","20","26",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-08",,"42","18","22",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-09",,"40","20","26",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-10",,"50","26","46",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-11",,"48","33","34",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-12",,"34","23","25",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-13",,"32","24","30",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-14",,"36","26","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-15",,"34","22","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-16",,"36","14","14",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-17",,"24","4","18",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-18",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-19",,"24","-10","8",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-20",,"20","2","20",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-21",,"30","4","12",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-22",,"32","8","26",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-23",,"32","22","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-24",,"36","28","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-25",,"38","32","33",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-26",,"36","30","30",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-27",,"34","27","30",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-28",,"30","26","30",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-29",,"32","30","30",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-30",,"30","22","26",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-01-31",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-01",,"40","33","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-02",,"55","28","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-03",,"42","30","36",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-04",,"38","28","30",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-05",,"40","28","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-06",,"40","32","33",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-07",,"33","20","30",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-08",,"40","23","26",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-09",,"40","26","34",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-10",,"34","27","28",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-11",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-12",,"37","20","24",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-13",,"38","18","19",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-14",,"19","-6","-3",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-15",,"28","-5","20",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-16",,"32","18","20",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-17",,"44","20","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-18",,"44","20","36",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-19",,"39","5","23",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-20",,"30",,"7",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-21",,"27","7","18",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-22",,"38","18","31",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-23",,"60","20","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-24",,"40","30","36",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-25",,"44","34","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-26",,"44","31","31",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-27",,"31","22","24",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-28",,"31","18","19",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-02-29",,"30","15","18",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-01",,"46","18","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-02",,"54","34","36",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-03",,"52","30","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-04",,"50","32","40",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-05",,"48","34","40",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-06",,"51","30","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-07",,"42","20","29",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-08",,"56","29","41",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-09",,"67","41","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-10",,"52","40","46",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-11",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-12",,"47","30","36",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-13",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-14",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-15",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-16",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-17",,"41","30","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-18",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-19",,"51","35","44",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-20",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-21",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-22",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-23",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-24",,"38","34","34",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-25",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-26",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-27",,"54","42","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-28",,"55","41","44",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-29",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-30",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-03-31",,"65","35","41",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-01",,"44","40","41",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-02",,"65","28","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-03",,"56","42","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-04",,"74","40",,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-05",,"56","31","36",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-06",,"57","31","35",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-07",,"70","34","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-08",,"84","50","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-09",,"79","47","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-10",,"48","36","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-11",,"53","31","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-12",,"68","40","46",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-13",,"70","25","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-14",,"38","24","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-15",,"42","28","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-16",,"40","31","39",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-17",,"50","32","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-18",,"58","34","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-19",,"64","31","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-20",,"64","34","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-21",,"67","36","43",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-22",,"63","42","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-23",,"70","45","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-24",,"63","41","43",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-25",,"57","40","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-26",,"52","42","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-27",,"64","38","52",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-28",,"73","52","57",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-29",,"80","44","52",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-04-30",,"55","43","46",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-01",,"58","39","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-02",,"74","50","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-03",,"81","56","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-04",,"74","40","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-05",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-06",,"52","38","46",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-07",,"69","40","40",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-08",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-09",,"50","28","45",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-10",,"63","45","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-11",,"52","42","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-12",,"56","40","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-13",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-14",,"72","55","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-15",,"78","55","63",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-16",,"63","50","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-17",,"77","51","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-18",,"75","52","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-19",,"69","51","56",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-20",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-21",,"69","55","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-22",,"72","58","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-23",,"76","55","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-24",,"84","62","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-25",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-26",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-27",,"92","70","88",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-28",,"93","65","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-29",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-30",,"78","54","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-05-31",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-01",,"75","55","67",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-02",,"80","50","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-03",,"98","68","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-04",,"88","66","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-05",,"93","67","77",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-06",,"92","68","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-07",,"80","62","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-08",,"90","64","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-09",,"90","64","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-10",,"84","72","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-11",,"88","60","69",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-12",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-13",,"89","52","57",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-14",,"72","51","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-15",,"79","48","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-16",,"82","52","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-17",,"84","60","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-18",,"94","61","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-19",,"94","64","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-20",,"99","64","80",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-21",,"95","67","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-22",,"91","66","75",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-23",,"80","60","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-24",,"82","58","80",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-25",,"83","60","67",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-26",,"90","62","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-27",,"87","68","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-28",,"95","68","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-29",,"92","68","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-06-30",,"98","69","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-01",,"94","70","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-02",,"96","66","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-03",,"101","68","77",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-04",,"98","68","77",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-05",,"99","70","79",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-06",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-07",,"102","71","77",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-08",,"104","70","80",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-09",,"100","69","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-10",,"99","70","71",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-11",,"88","66","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-12",,"89","66","69",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-13",,"84","60","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-14",,"90","61","69",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-15",,"88","64","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-16",,"90","66","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-17",,"90","64","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-18",,"85","69","83",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-19",,"90","66","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-20",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-21",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-22",,"90","69","73",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-23",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-24",,"86","66","68",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-25",,"94","66","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-26",,"96","70","82",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-27",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-28",,"103","39","95",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-29",,"95","66","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-30",,"96","73","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-07-31",,"85","64","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-08-01",,"86","68","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-08-02",,"83","64","68",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-08-03",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-08-04",,"80","58","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-08-05",,"82","53","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-08-06",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-08-07",,"80","60","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2020-08-08",,"90","60","72",,,,,,,,,
